name,surname,gender,region,allegiance
Ida,Lannister,female,9,Lannister
Daniel,Sauer,male,3,Frey
Marlon,Engel,male,1,Greyjoy
Sofia,Stein,female,3,Baratheon
Till,Neumann,male,1,Lannister
Julian,Ingerfurth,male,3,Martell
Emil,Bolton,male,9,Bolton
Kilian,Hartmann,male,2,Martell
Julie,Keller,female,3,Baratheon
Emma,Rams,female,2,Stark
Jakob,Vogel,male,3,Lannister
Artur,Winkler,male,3,Lannister
Pauline,Schultz,female,1,Lannister
Joel,Stein,male,3,Baratheon
Theresa,Martell,female,6,Martell
Adrian,Groß,male,3,Greyjoy
Leon,Lannister,male,9,Lannister
Julie,Baumann,female,2,Martell
Eva,Targaryen,female,9,Targaryen
Jana,Stark,female,7,Stark
Johann,Graf,male,3,Stark
Luisa,Lehmann,female,2,Targaryen
Celina,Greyjoy,female,9,Greyjoy
Victoria,Sommer,female,3,Frey
Jayden,Stark,male,10,Stark
Noah,Otto,male,3,Tyrell
Fabienne,Huber,female,2,Tyrell
Justus,Peters,male,1,Tyrell
Amelie,Wolf,female,3,Lannister
Leni,Martell,female,9,Martell
Xaver,Ludwig,male,3,Tyrell
Emma,Seidel,female,2,Lannister
Simon,Nebert,male,2,Tyrell
Katharina,Schumacher,female,2,Lannister
Ella,Hoffmann,female,2,Lannister
Elena,Tyrell,female,9,Tyrell
Lukas,Wolf,male,2,Frey
Florian,Schmidt,male,3,Frey
Ingo,Kühn,male,2,Martell
Elias,Groß,male,2,Baratheon
Anton,Ullrich,male,3,Tyrell
Luca,Beck,male,2,Arryn
Bianca,Stein,female,3,Greyjoy
Johannes,Stark,male,7,Stark
Maja,Engel,female,3,Bolton
Bastian,Böhm,male,1,Lannister
Ella,König,female,1,Lannister
Mina,Baumann,female,3,Lannister
Noel,Weiß,male,2,Lannister
Nora,Müller,female,1,Tyrell
Mira,Baratheon,female,4,Baratheon
Liam,Lehmann,male,1,Lannister
Valentina,Conrad,female,1,Greyjoy
Xaver,Heinrich,male,3,Greyjoy
Emma,Schulze,female,3,Tyrell
Philipp,Greyjoy,male,8,Greyjoy
Jannik,Lannister,male,7,Lannister
Isabell,Kaiser,female,3,Bolton
Alexander,Braun,male,3,Greyjoy
Johannes,Meyer,male,1,Tyrell
Frieda,Krüger,female,2,Lannister
Jakob,Pohl,male,1,Stark
Paulina,Ingerfurth,female,3,Martell
Hannah,Friedrichs,female,2,Martell
Jasmin,Lannister,female,10,Lannister
Felix,Peters,male,3,Targaryen
Liam,Günther,male,1,Frey
Henry,Krüger,male,3,Lannister
Leon,Heinrich,male,1,Stark
Johann,Walter,male,2,Baratheon
Theo,Möller,male,2,Tyrell
Zoe,Jäger,female,3,Greyjoy
Lukas,Wolf,male,3,Greyjoy
Ole,Kraus,male,2,Greyjoy
Romy,Ilsner,female,3,Martell
Oliver,Kaiser,male,2,Baratheon
Nele,Engel,female,3,Martell
Sofia,Huber,female,2,Tyrell
Maila,Roth,female,1,Frey
Valentin,Maier,male,2,Lannister
Maria,Christ,female,3,Martell
Lina,Teichmann,female,3,Lannister
Bastian,Stark,male,6,Stark
Anton,Winkler,male,3,Greyjoy
Charlotte,Albrecht,female,1,Tyrell
Mathilda,Lannister,female,10,Lannister
Victoria,Hoffmann,female,1,Frey
Tobias,Vogel,male,3,Arryn
Greta,Greyjoy,female,5,Greyjoy
Xenia,Baratheon,female,6,Baratheon
Fiona,Kuhn,female,1,Lannister
Ole,Lannister,male,10,Lannister
Marlene,Martell,female,9,Martell
Luna,Kaiser,female,3,Tyrell
Katharina,Lannister,female,6,Lannister
Johann,Schulte,male,1,Martell
Emil,Müller,male,2,Frey
Johannes,Stark,male,7,Stark
Ben,Tyrell,male,9,Tyrell
Luna,Baumann,female,2,Lannister
Ida,Schwarz,female,1,Lannister
Joshua,Weber,male,3,Frey
Luca,Ebert,male,3,Tyrell
Samuel,Scholz,male,2,Tyrell
Leon,Schneider,male,3,Martell
Levi,Ludwig,male,2,Lannister
Emilia,Thiele,female,3,Lannister
Johanna,Kraus,female,2,Lannister
Liam,Tyrell,male,8,Tyrell
Ann-Julie,Arnold,female,2,Tyrell
Frieda,Pohl,female,2,Baratheon
Isabell,Horn,female,1,Greyjoy
Nick,Martell,male,4,Bolton
Aylin,Stark,female,9,Stark
Mats,Becker,male,1,Baratheon
Antonia,Frey,female,8,Frey
David,Schmitt,male,1,Tyrell
Gunter,Walter,male,3,Frey
Melina,Vogt,female,2,Martell
Mats,Rams,male,3,Bolton
Leo,Hartmann,male,3,Martell
Mara,Busch,female,2,Baratheon
Jonathan,Kraus,male,1,Tyrell
Julia,Lorenz,female,1,Lannister
Theo,Fuchs,male,3,Targaryen
Fabienne,Klein,female,2,Targaryen
Levin,Schumacher,male,1,Stark
Noah,Frank,male,3,Lannister
Mattis,Scholz,male,3,Frey
Lena,Lehmann,female,3,Martell
Simon,Lannister,male,9,Lannister
David,Pohl,male,3,Stark
Jannik,Beck,male,1,Martell
Leonie,Bauer,female,2,Martell
Mara,Greyjoy,female,5,Greyjoy
Lukas,Greyjoy,male,6,Greyjoy
Elisa,Nebert,female,1,Stark
Joshua,Schulte,male,1,Baratheon
Marlon,Möller,male,1,Martell
Helena,Tyrell,female,10,Bolton
Mila,Ingerfurth,female,2,Lannister
Konstantin,Schneider,male,1,Frey
Julie,Baumann,female,3,Targaryen
Carlotta,Schröder,female,3,Greyjoy
Marlene,Bergmann,female,3,Martell
Mara,Engel,female,1,Lannister
Eva,Baumann,female,2,Baratheon
Pauline,Dietrich,female,2,Baratheon
Pauline,Seidel,female,1,Frey
Marlon,Graf,male,3,Stark
Stella,Graf,female,3,Frey
Simon,Schneider,male,1,Bolton
Sebastian,Tyrell,male,5,Tyrell
Jolina,Baumann,female,1,Baratheon
Leonard,Roth,male,2,Martell
Emily,Brandt,female,3,Tyrell
Noah,Braun,male,1,Lannister
Emelie,Martell,female,4,Martell
Marlene,Baratheon,female,5,Baratheon
Dominic,Stein,male,1,Frey
Liam,König,male,1,Frey
Anton,Fuchs,male,2,Arryn
Fabian,Targaryen,male,9,Targaryen
Bianca,Richter,female,1,Targaryen
Jan,Schuster,male,3,Lannister
Max,Huber,male,3,Stark
Fabian,Tyrell,male,9,Tyrell
Paula,Simon,female,3,Baratheon
Clara,Martin,female,1,Martell
Jannis,Köhler,male,2,Tyrell
Annika,Greyjoy,female,8,Greyjoy
Maximilian,Baratheon,male,4,Baratheon
Aaron,Targaryen,male,9,Targaryen
Joshua,Thiele,male,3,Tyrell
Bennet,Greyjoy,male,7,Greyjoy
Lukas,Wolf,male,3,Tyrell
Lucy,Greyjoy,female,10,Greyjoy
Finn,Lorenz,male,1,Lannister
Florian,Heinrich,male,2,Tyrell
Charlotte,Richter,female,2,Lannister
Linus,Seidel,male,2,Targaryen
Alina,Seidel,female,2,Lannister
Sam,Kraus,male,2,Tyrell
Bruno,Voigt,male,1,Frey
Robin,Bauer,male,1,Baratheon
Bianca,Tyrell,female,6,Tyrell
Katharina,König,female,1,Stark
Lennox,Busch,male,2,Greyjoy
Noel,Lannister,male,8,Lannister
Artur,Krause,male,1,Greyjoy
Hannes,Köhler,male,3,Lannister
Ronja,Arnold,female,3,Stark
Jakob,Tyrell,male,7,Tyrell
Frieda,Frey,female,9,Frey
Tom,Seidel,male,1,Tyrell
Jayden,Lannister,male,5,Lannister
Bianca,Lang,female,1,Lannister
Jakob,Lannister,male,10,Lannister
Mina,Arryn,female,6,Arryn
Paula,Werner,female,1,Frey
Maximilian,Jung,male,3,Targaryen
Aylin,Stein,female,1,Martell
Lilly,Möller,female,1,Greyjoy
Daniel,Ullrich,male,3,Tyrell
Julian,Pfeiffer,male,3,Tyrell
Leonie,Greyjoy,female,5,Greyjoy
Lucy,Lorenz,female,3,Martell
Mika,Bolton,male,8,Bolton
Lukas,Lannister,male,9,Lannister
Melina,Kaiser,female,2,Tyrell
Elisa,Sauer,female,3,Frey
Lucy,Tyrell,female,7,Tyrell
Milena,Herrmann,female,1,Greyjoy
Mina,Baratheon,female,6,Baratheon
Helena,Winter,female,2,Targaryen
Julian,Schumacher,male,3,Martell
Gunter,Schumacher,male,3,Frey
Martin,Böhm,male,2,Martell
Nele,Sauer,female,3,Stark
Lisa,Walter,female,2,Baratheon
Melina,Tyrell,female,10,Tyrell
Marlon,Ullrich,male,1,Martell
Milan,Rams,male,1,Martell
Mara,Müller,female,3,Martell
Jolina,Becker,female,3,Baratheon
Samuel,Horn,male,3,Frey
Julius,Brandt,male,3,Baratheon
Luca,Conrad,male,3,Greyjoy
Ben,Klein,male,1,Martell
Noah,Otto,male,2,Frey
Olivia,Thoma,female,3,Greyjoy
Amelie,Martell,female,4,Martell
Emelie,Becker,female,1,Martell
Tom,Martin,male,3,Frey
Levi,Lang,male,1,Targaryen
Paulina,Seidel,female,1,Frey
Rafael,Krämer,male,2,Stark
David,Frey,male,7,Bolton
Mattis,Schmitt,male,3,Martell
Carla,Wagner,female,3,Lannister
Lenny,Sauer,male,1,Baratheon
Antonia,Peters,female,2,Frey
Lotta,Weiß,female,1,Greyjoy
Maxim,Sommer,male,1,Bolton
Pia,Krüger,female,1,Frey
Carlotta,Weiß,female,3,Greyjoy
Charlotte,Frey,female,5,Frey
Justus,Tyrell,male,10,Tyrell
Maja,Martell,female,6,Martell
Magdalena,Peters,female,2,Lannister
Amelie,Greyjoy,female,5,Greyjoy
Ulrich,Martin,male,3,Lannister
Vincent,Huber,male,1,Tyrell
Chiara,Sauer,female,3,Stark
Lina,Lannister,female,7,Lannister
Mathilda,Tyrell,female,10,Tyrell
Lina,Christ,female,3,Arryn
Annika,Martell,female,7,Martell
Luis,Arnold,male,3,Baratheon
Yasha,Winkler,male,3,Baratheon
Elisabeth,Bauer,female,3,Tyrell
Sebastian,Winter,male,3,Arryn
Luna,Lannister,female,10,Lannister
Jasmin,König,female,2,Lannister
Carla,Schubert,female,3,Baratheon
Robin,Bauer,male,2,Martell
Romy,Krüger,female,3,Baratheon
Charlotte,Targaryen,female,9,Targaryen
Levi,Lorenz,male,2,Targaryen
Lian,Köhler,male,3,Baratheon
Elisabeth,Schubert,female,1,Martell
Lina,Neumann,female,3,Lannister
Nele,Ebert,female,3,Stark
Kilian,Kraus,male,1,Martell
Moritz,Meyer,male,1,Frey
Zoe,Günther,female,1,Frey
Jan,Braun,male,2,Lannister
Niklas,Groß,male,3,Tyrell
Lennard,Martell,male,7,Greyjoy
Valentin,Tyrell,male,9,Tyrell
Wolfgang,Lorenz,male,2,Lannister
Christian,Frey,male,10,Frey
Johanna,Hoffmann,female,3,Baratheon
Sophie,Richter,female,3,Lannister
Paula,Stark,female,8,Stark
Martha,Günther,female,1,Tyrell
Damian,Ludwig,male,2,Tyrell
Jannik,Peters,male,2,Lannister
Dominic,Greyjoy,male,10,Greyjoy
Leonie,Neumann,female,1,Greyjoy
Amelie,Targaryen,female,8,Targaryen
Bianca,Stark,female,5,Stark
Nora,Koch,female,3,Frey
Samuel,Targaryen,male,9,Targaryen
Sarah,Braun,female,3,Martell
Lea,Maier,female,1,Tyrell
Artur,Engel,male,3,Martell
Wenke,Martell,female,6,Martell
Bruno,Berger,male,2,Martell
Franziska,Koch,female,3,Stark
Sophie,Stark,female,10,Stark
Lenny,Wagner,male,1,Tyrell
Nico,Martell,male,9,Martell
Mathilda,Stein,female,1,Tyrell
Yasha,Walter,male,2,Targaryen
Selina,Walter,female,1,Martell
Ulrich,Krüger,male,1,Martell
Christian,Krämer,male,2,Lannister
Amelie,Schwarz,female,2,Tyrell
Jona,Krämer,male,2,Lannister
Bastian,Albrecht,male,1,Targaryen
Miriam,Lannister,female,7,Lannister
Jannis,Maier,male,3,Bolton
Chiara,Vogel,female,2,Frey
Tobias,Schäfer,male,3,Targaryen
Jana,Greyjoy,female,7,Greyjoy
Elias,Lannister,male,8,Lannister
Lennard,Lannister,male,9,Frey
Philipp,Baumann,male,2,Lannister
Bruno,Horn,male,2,Greyjoy
Carlotta,Martin,female,1,Martell
Lena,Kraus,female,3,Baratheon
Johann,Arnold,male,3,Baratheon
Zoe,Baratheon,female,9,Baratheon
Ronja,Schwarz,female,1,Tyrell
Emelie,Huber,female,1,Baratheon
Leonard,Martin,male,1,Lannister
Luca,Otto,male,1,Frey
Konstantin,Herrmann,male,2,Tyrell
Sina,Schmitz,female,3,Stark
Ann-Julie,Scholz,female,1,Bolton
Marie,Lannister,female,10,Lannister
Tim,Winkler,male,1,Greyjoy
Marie,Stark,female,10,Stark
Alina,Targaryen,female,8,Bolton
Hannah,Lannister,female,9,Lannister
Emily,Conrad,female,3,Martell
Emilia,Schumacher,female,2,Baratheon
Paula,Herrmann,female,1,Baratheon
Laura,Lorenz,female,1,Tyrell
Luna,Beck,female,2,Tyrell
Jan,Roth,male,2,Tyrell
Carla,Schneider,female,1,Lannister
Annika,Lannister,female,6,Stark
Liam,Ludwig,male,3,Greyjoy
Maria,Pfeiffer,female,2,Martell
Amelie,Bauer,female,3,Martell
Franziska,Beck,female,3,Frey
Alina,Kaiser,female,1,Martell
Nora,Wagner,female,1,Tyrell
Katharina,Lehmann,female,1,Tyrell
Jule,Brandt,female,2,Bolton
Stella,Tyrell,female,8,Tyrell
Luna,Ilsner,female,2,Bolton
Pia,Christ,female,2,Greyjoy
Stella,Conrad,female,1,Lannister
Vanessa,Kuhn,female,1,Baratheon
Julia,Greyjoy,female,7,Greyjoy
Katharina,Stein,female,3,Lannister
Hannes,Schulze,male,1,Arryn
Matteo,Becker,male,3,Frey
Elina,Ilsner,female,1,Martell
Jakob,Lannister,male,6,Lannister
Maria,Pohl,female,1,Martell
Marlene,Frey,female,7,Frey
Amelie,Lannister,female,10,Lannister
Linda,Lannister,female,6,Lannister
Jayden,Stark,male,9,Stark
Robert,Greyjoy,male,7,Greyjoy
Antonia,Schmidt,female,3,Lannister
Lennox,Arryn,male,4,Arryn
Joshua,Bergmann,male,2,Bolton
Sam,Seidel,male,2,Frey
Felix,Haas,male,3,Tyrell
Ella,Greyjoy,female,7,Greyjoy
Nils,Sommer,male,3,Stark
Linus,Baratheon,male,9,Bolton
Elena,Vogel,female,3,Stark
Aylin,Busch,female,2,Martell
Ingo,König,male,1,Frey
Celina,Tyrell,female,9,Tyrell
Paulina,Böhm,female,1,Lannister
Frieda,Hoffmann,female,2,Martell
Fiona,Ingerfurth,female,1,Baratheon
Hannes,Schubert,male,2,Tyrell
Mats,Albrecht,male,3,Martell
Jayden,Nebert,male,1,Martell
Gunter,Schreiber,male,1,Lannister
Fiona,Beck,female,1,Bolton
Artur,Voigt,male,1,Martell
Daniel,Hoffmann,male,2,Martell
Julia,Thoma,female,2,Greyjoy
Justus,Stark,male,7,Stark
Bruno,Richter,male,1,Stark
Lennard,Tyrell,male,10,Tyrell
Franziska,Fischer,female,1,Lannister
Xaver,Frank,male,3,Targaryen
Emilia,Schulte,female,3,Lannister
Milan,Frey,male,10,Frey
Jamie,Huber,male,2,Martell
Maja,Schäfer,female,2,Baratheon
Pauline,Baumann,female,3,Greyjoy
Hannes,Schmidt,male,3,Lannister
Jannik,Koch,male,1,Stark
Samira,Wagner,female,3,Targaryen
Leo,Köhler,male,2,Martell
Sophie,Nebert,female,3,Martell
Julie,Targaryen,female,8,Targaryen
Nico,Albrecht,male,2,Greyjoy
Sarah,Becker,female,1,Frey
Finn,Krämer,male,3,Martell
Samuel,Martell,male,4,Martell
Lukas,Sauer,male,1,Tyrell
Lenny,Kaiser,male,3,Greyjoy
Yvonne,Dietrich,female,3,Lannister
Maila,Franke,female,2,Stark
Emma,Schuster,female,3,Greyjoy
Philipp,Otto,male,3,Baratheon
Wenke,Thoma,female,1,Bolton
Jannik,Tyrell,male,9,Tyrell
Lena,Friedrichs,female,3,Baratheon
Helena,Lehmann,female,1,Martell
Ronja,Zimmermann,female,1,Tyrell
Marlon,Richter,male,3,Lannister
Julie,Werner,female,3,Arryn
Selina,Engel,female,2,Stark
Benedikt,Müller,male,3,Baratheon
David,Martell,male,6,Martell
Emily,Wagner,female,2,Tyrell
Valentina,Berger,female,1,Tyrell
Nele,Klein,female,2,Frey
David,Graf,male,2,Lannister
Mila,Targaryen,female,8,Targaryen
Helena,Roth,female,1,Lannister
Wolfgang,Kraus,male,2,Greyjoy
Miriam,Lannister,female,8,Lannister
Nele,Bauer,female,2,Martell
Helene,Simon,female,1,Lannister
Clara,Richter,female,2,Bolton
Benedikt,Maier,male,3,Stark
Christian,Christ,male,2,Tyrell
Lukas,Pohl,male,3,Bolton
Till,Martell,male,10,Martell
Florian,Voigt,male,2,Martell
Kilian,Lorenz,male,2,Frey
Miriam,Berger,female,3,Frey
Kilian,Schulte,male,1,Lannister
Ulrike,Horn,female,2,Baratheon
Mia,Lannister,female,10,Lannister
Joel,Rams,male,3,Tyrell
Mathilda,König,female,3,Lannister
Wolfgang,Köhler,male,3,Lannister
Elias,Günther,male,2,Lannister
Julius,Baratheon,male,4,Baratheon
Ole,Schneider,male,3,Targaryen
Karl,Thiele,male,3,Arryn
Maila,Weber,female,1,Stark
Vincent,Hartmann,male,3,Martell
John,Huber,male,3,Martell
Mira,Ullrich,female,1,Stark
Carlotta,Stark,female,8,Stark
Milan,Schmitz,male,2,Martell
Maila,Conrad,female,2,Martell
Jolina,Hahn,female,1,Greyjoy
Zoey,Busch,female,3,Baratheon
Isabella,Ingerfurth,female,2,Lannister
Milena,Maier,female,3,Stark
Till,Fischer,male,3,Lannister
Robert,Weber,male,3,Greyjoy
Mira,Christ,female,2,Stark
Max,Groß,male,2,Baratheon
Lotta,Thoma,female,3,Stark
Leonard,Stark,male,10,Stark
Miriam,Scholz,female,1,Bolton
Ann-Julie,Ziegler,female,3,Arryn
Samira,Stark,female,10,Stark
Erik,Arnold,male,3,Martell
Emil,Vogt,male,3,Martell
Artur,Greyjoy,male,8,Greyjoy
Tobias,Bolton,male,6,Bolton
Nick,Huber,male,1,Lannister
Jonas,Schäfer,male,2,Lannister
Frieda,Bolton,female,7,Lannister
Simon,Maier,male,1,Targaryen
Ulrich,Sauer,male,2,Martell
Oliver,Vogel,male,3,Martell
Hannah,Keller,female,1,Martell
Leonie,Weiß,female,3,Tyrell
Maila,Tyrell,female,9,Tyrell
Charlotte,Horn,female,3,Martell
Franziska,Lannister,female,9,Bolton
Valentina,Greyjoy,female,8,Greyjoy
Emily,Keller,female,3,Lannister
Isabell,Voigt,female,3,Lannister
Alina,Christ,female,1,Targaryen
Nick,Lannister,male,9,Lannister
Bastian,Teichmann,male,2,Stark
Samuel,Kühn,male,1,Bolton
Zoey,Krüger,female,2,Baratheon
Mina,Frey,female,5,Frey
Julius,Stark,male,6,Stark
Liam,Schmidt,male,2,Stark
Damian,Sauer,male,1,Martell
Pauline,Fischer,female,3,Baratheon
Helene,Franke,female,3,Martell
Erik,Roth,male,2,Stark
Luisa,Albrecht,female,3,Baratheon
Ben,Schumacher,male,2,Tyrell
Isabell,Nebert,female,1,Martell
Nick,Lorenz,male,1,Lannister
Ronja,Winter,female,1,Bolton
Ann-Julie,König,female,2,Baratheon
Bennet,Ilsner,male,2,Lannister
Christian,Weiß,male,2,Lannister
Benjamin,Krämer,male,1,Frey
Max,Maier,male,3,Baratheon
Julius,Peters,male,3,Tyrell
Paul,Thiele,male,3,Lannister
Lennard,Schuster,male,2,Baratheon
Jannik,Kühn,male,3,Lannister
Leonie,Bolton,female,7,Bolton
Florian,Schneider,male,1,Arryn
Julia,Schneider,female,1,Greyjoy
Ingo,Ziegler,male,2,Lannister
Damian,Groß,male,2,Martell
Greta,Otto,female,3,Martell
Alina,Zimmermann,female,2,Bolton
Julian,Martell,male,8,Martell
Mathilda,Schröder,female,2,Targaryen
Xenia,Lannister,female,5,Lannister
Wolfgang,Haas,male,2,Lannister
Magdalena,Stark,female,8,Stark
Vanessa,Schultz,female,2,Lannister
Lotta,Koch,female,3,Lannister
Nele,Huber,female,1,Greyjoy
Pia,Ebert,female,2,Tyrell
Marie,Frey,female,7,Tyrell
Bennet,Thiele,male,2,Tyrell
Elena,Lorenz,female,2,Bolton
Xenia,Schreiber,female,1,Lannister
Paulina,Horn,female,1,Tyrell
Bennet,Pfeiffer,male,3,Lannister
Lara,Albrecht,female,3,Frey
Lara,Conrad,female,1,Frey
Tim,Köhler,male,1,Lannister
Christian,Wagner,male,3,Greyjoy
Nick,Schröder,male,2,Tyrell
Joshua,Lehmann,male,1,Lannister
Ella,Conrad,female,3,Greyjoy
Jonas,Friedrichs,male,2,Martell
Florian,Arryn,male,6,Arryn
Anna,Keller,female,3,Frey
Jona,Rams,male,1,Lannister
Ulrich,Lannister,male,9,Lannister
Mats,Beck,male,1,Greyjoy
Bianca,König,female,2,Lannister
Artur,Krämer,male,1,Frey
Christian,Schreiber,male,2,Lannister
Nils,Weber,male,3,Martell
Lucy,Schultz,female,2,Frey
Doreen,Stark,female,10,Stark
Carla,Lannister,female,10,Lannister
Ann-Julie,Schubert,female,2,Tyrell
Lotta,Martell,female,8,Martell
Charlotte,Greyjoy,female,9,Greyjoy
Mila,Winkler,female,1,Stark
Leo,Kuhn,male,2,Baratheon
John,Kühn,male,3,Tyrell
Olivia,Klein,female,1,Martell
Jana,Lannister,female,8,Lannister
Mara,Döring,female,3,Tyrell
Paulina,Schmitt,female,3,Lannister
Fabienne,Köhler,female,2,Martell
Emma,Ullrich,female,1,Frey
Ella,Bolton,female,5,Bolton
Niklas,Bolton,male,6,Bolton
Philipp,Lorenz,male,2,Martell
Maila,Bergmann,female,1,Greyjoy
Isabella,Fuchs,female,2,Greyjoy
Jasmin,Friedrichs,female,3,Frey
Elisa,Kühn,female,1,Martell
Antonia,Vogt,female,1,Lannister
Jayden,Winter,male,3,Targaryen
Ulrike,Meyer,female,3,Tyrell
Matteo,Richter,male,2,Lannister
Sarah,Roth,female,3,Martell
Johannes,Bolton,male,6,Bolton
Leila,Kaiser,female,3,Stark
Miriam,Martin,female,3,Greyjoy
Doreen,Bauer,female,3,Martell
Mats,Engel,male,2,Frey
Julia,Stark,female,7,Stark
Benedikt,Lannister,male,9,Lannister
Tom,Stark,male,10,Stark
Lian,Meyer,male,3,Tyrell
Lukas,Schumacher,male,3,Stark
Julius,Simon,male,3,Bolton
Luna,Frey,female,8,Frey
Johann,Baratheon,male,4,Baratheon
Elina,Richter,female,3,Greyjoy
Mia,Jäger,female,2,Lannister
Luna,Frank,female,2,Martell
Fiona,Hartmann,female,1,Bolton
Yasha,Berger,male,1,Frey
Rafael,Schröder,male,2,Tyrell
Elina,Friedrichs,female,3,Baratheon
Stella,Wolf,female,1,Martell
Daniel,Hoffmann,male,1,Martell
Leonie,Greyjoy,female,5,Greyjoy
Colin,Sommer,male,2,Bolton
Paul,Scholz,male,3,Baratheon
Zoe,Schmitz,female,1,Baratheon
Jan,Otto,male,1,Martell
Pia,Krüger,female,2,Lannister
Eva,Tyrell,female,7,Tyrell
Mara,Stein,female,3,Stark
Joel,Greyjoy,male,4,Greyjoy
Noah,Lannister,male,9,Lannister
Matteo,Orlowski,male,3,Targaryen
Nele,Schäfer,female,2,Martell
Julia,Schmitt,female,3,Targaryen
Karl,Martell,male,8,Martell
Julie,Stark,female,7,Stark
Theresa,Hahn,female,1,Targaryen
Clara,Lehmann,female,3,Martell
Josephine,Böhm,female,1,Tyrell
Joel,Möller,male,1,Lannister
Jannis,Conrad,male,1,Frey
Yvonne,Greyjoy,female,5,Greyjoy
Lina,Meyer,female,1,Baratheon
Sarah,Lang,female,1,Greyjoy
Levi,Schulze,male,3,Frey
Lukas,Vogt,male,3,Arryn
Mathilda,Keller,female,1,Martell
Fabian,Tyrell,male,10,Tyrell
Emelie,Weber,female,1,Tyrell
Milan,Nebert,male,1,Lannister
Nico,Rams,male,1,Martell
Wenke,Winkler,female,3,Greyjoy
Julian,Schubert,male,3,Greyjoy
Fiona,Lang,female,3,Tyrell
Lotta,König,female,3,Bolton
Xenia,Tyrell,female,10,Tyrell
Vincent,Schäfer,male,2,Lannister
Lucy,Lannister,female,9,Lannister
Malte,Wagner,male,3,Bolton
Jule,Voigt,female,3,Frey
Tom,Otto,male,1,Frey
Theresa,Schäfer,female,1,Martell
Katharina,Neumann,female,3,Baratheon
Ulrich,Vogt,male,1,Lannister
Laura,Roth,female,2,Lannister
Lenny,Krüger,male,1,Lannister
Laura,Schreiber,female,3,Lannister
Thomas,Nebert,male,3,Martell
Noah,Friedrichs,male,3,Baratheon
Linus,Lannister,male,9,Lannister
Lisa,Dietrich,female,2,Lannister
Marlene,Baratheon,female,4,Baratheon
Jannik,Schwarz,male,1,Frey
Eva,Keller,female,1,Greyjoy
Lea,Wagner,female,3,Lannister
Philipp,Simon,male,1,Frey
Nele,Peters,female,2,Frey
Luna,Roth,female,1,Tyrell
Laura,Ebert,female,2,Stark
Helene,Schmitz,female,2,Bolton
Tim,Bolton,male,8,Bolton
Jakob,Schmitt,male,3,Lannister
Zoe,Maier,female,3,Tyrell
Noah,Thiele,male,1,Targaryen
Romy,Beck,female,1,Lannister
Johannes,Frey,male,4,Frey
Johann,Kaiser,male,3,Lannister
Vanessa,Stark,female,5,Stark
Melina,Krüger,female,1,Stark
Gunter,Sommer,male,3,Tyrell
Lenny,Bergmann,male,2,Targaryen
Jannik,Krüger,male,1,Lannister
Hannah,Lannister,female,9,Lannister
Sarah,Sommer,female,2,Tyrell
Julia,Tyrell,female,10,Tyrell
Marlene,Zimmermann,female,1,Stark
Nele,Albrecht,female,3,Baratheon
Julian,Müller,male,2,Lannister
Artur,Stark,male,5,Stark
Lukas,Thoma,male,3,Martell
Paulina,Voigt,female,1,Bolton
Fabian,Döring,male,1,Stark
Phil,Schumacher,male,2,Martell
Emilia,Döring,female,2,Frey
Lucy,König,female,2,Martell
Mats,Ingerfurth,male,1,Martell
Leonard,Baratheon,male,10,Baratheon
Vincent,Lannister,male,8,Lannister
Tom,Meyer,male,3,Frey
Tobias,Tyrell,male,10,Greyjoy
Greta,Jung,female,2,Lannister
Leo,Nebert,male,2,Baratheon
Max,Dietrich,male,3,Arryn
Samuel,König,male,1,Stark
Sofia,Baumann,female,2,Lannister
Annabell,Döring,female,3,Stark
Alexander,Hoffmann,male,3,Martell
Maximilian,Bauer,male,2,Stark
Vanessa,Friedrichs,female,3,Frey
Konstantin,Hoffmann,male,2,Targaryen
Matteo,Martin,male,1,Tyrell
Theresa,Tyrell,female,10,Baratheon
Lian,Busch,male,3,Frey
Lennox,Bauer,male,1,Martell
Theresa,Werner,female,1,Frey
Emelie,Stark,female,6,Stark
Aylin,Weber,female,3,Bolton
Philipp,Kraus,male,2,Targaryen
Matteo,Engel,male,3,Targaryen
Elisa,Martell,female,5,Martell
Sophie,Frank,female,2,Baratheon
Jonathan,Graf,male,1,Bolton
Annika,Herrmann,female,1,Targaryen
Julia,Sauer,female,2,Tyrell
Lilly,Otto,female,3,Tyrell
Carlotta,Meyer,female,1,Bolton
Gabriel,Groß,male,2,Lannister
Hannes,Lannister,male,10,Lannister
Nils,Krämer,male,1,Frey
Gunter,Lannister,male,9,Lannister
Leon,Lange,male,3,Greyjoy
Jamie,Koch,male,3,Tyrell
John,Herrmann,male,2,Frey
John,Schumacher,male,3,Targaryen
Jonathan,Graf,male,2,Tyrell
Paul,Wolf,male,3,Martell
Joel,Franke,male,1,Frey
Jolina,Greyjoy,female,10,Greyjoy
Jonathan,Meyer,male,2,Tyrell
Toni,Haas,male,2,Martell
Nils,Lannister,male,9,Lannister
Luisa,König,female,2,Stark
Nina,Meyer,female,3,Lannister
Emelie,Frey,female,4,Frey
Benjamin,Schäfer,male,2,Frey
Luca,Lannister,male,7,Greyjoy
Till,Lannister,male,8,Lannister
Lena,Lannister,female,8,Lannister
Xenia,Greyjoy,female,8,Greyjoy
Gabriel,Koch,male,3,Baratheon
Leon,Franke,male,2,Tyrell
