name,surname,gender,region,allegiance
Lotta,Frey,female,4,Targaryen
Matteo,Dietrich,male,3,Frey
Mathilda,Fischer,female,1,Targaryen
Ida,Fuchs,female,1,Targaryen
Noah,Schäfer,male,2,Lannister
Artur,Schreiber,male,3,Baratheon
Gabriel,Tyrell,male,9,Tyrell
Michael,Scholz,male,3,Greyjoy
Mattis,Schröder,male,3,Martell
Bennet,Martell,male,5,Martell
Johanna,Baratheon,female,6,Baratheon
Anton,Lehmann,male,2,Frey
Julie,Koch,female,1,Lannister
Julia,Lehmann,female,1,Baratheon
Xenia,Schumacher,female,1,Lannister
Yvonne,Meyer,female,2,Frey
Fiona,Schulze,female,1,Lannister
Artur,Hartmann,male,2,Frey
Anni,Tyrell,female,8,Tyrell
Eva,Beck,female,3,Lannister
Alina,Lang,female,3,Tyrell
Leonie,Busch,female,3,Lannister
Maria,Lehmann,female,1,Bolton
David,Targaryen,male,8,Targaryen
Tim,Franke,male,2,Greyjoy
Linus,Walter,male,1,Lannister
Moritz,Ingerfurth,male,2,Tyrell
Amelie,Martin,female,2,Baratheon
Mats,Albrecht,male,2,Greyjoy
Leon,Krause,male,2,Lannister
Helene,Baratheon,female,4,Frey
Sophie,Hartmann,female,2,Tyrell
Yvonne,Schuster,female,3,Tyrell
Linus,Krüger,male,1,Baratheon
Jan,Busch,male,2,Tyrell
Franziska,König,female,1,Martell
Jan,Pfeiffer,male,3,Martell
Johannes,Martell,male,7,Martell
John,Schmitz,male,2,Greyjoy
Benedikt,Busch,male,1,Baratheon
Jannis,Stein,male,1,Targaryen
Paulina,Vogel,female,3,Stark
Katharina,Pohl,female,2,Martell
Helene,Huber,female,3,Lannister
Max,Döring,male,2,Stark
Aaron,Köhler,male,2,Stark
Greta,Hoffmann,female,2,Lannister
Michael,Schmitt,male,2,Lannister
Frieda,Meyer,female,2,Frey
Jakob,Peters,male,3,Lannister
Max,Stark,male,4,Stark
Lara,Weber,female,1,Tyrell
Valentina,Walter,female,3,Lannister
Lucy,Schubert,female,3,Greyjoy
Pia,Franke,female,3,Arryn
Leon,Friedrichs,male,1,Frey
Leonard,Fuchs,male,3,Greyjoy
Aylin,Fischer,female,3,Tyrell
Xaver,Martell,male,10,Martell
Benedikt,Ebert,male,2,Bolton
John,Jäger,male,3,Tyrell
Emelie,Schmidt,female,3,Lannister
Noel,Lorenz,male,2,Targaryen
Melina,Arnold,female,3,Targaryen
Mika,Kuhn,male,3,Martell
Oskar,Baumann,male,2,Stark
Malte,Lang,male,2,Martell
Tim,Greyjoy,male,8,Greyjoy
Luca,Schreiber,male,2,Lannister
Wenke,Conrad,female,3,Stark
Philipp,Martell,male,5,Martell
Laura,Tyrell,female,8,Tyrell
Jule,Lannister,female,10,Lannister
Alina,Lannister,female,5,Lannister
Lena,Schuster,female,1,Lannister
Gabriel,Sauer,male,3,Stark
Lisa,Hartmann,female,3,Lannister
Tim,Vogel,male,2,Tyrell
Selina,Lang,female,1,Stark
Benjamin,Zimmermann,male,1,Frey
Helene,Lannister,female,9,Lannister
Paula,Scholz,female,1,Tyrell
Benjamin,Peters,male,3,Arryn
Ingo,Walter,male,2,Baratheon
Annabell,Kaiser,female,2,Stark
Wolfgang,Wagner,male,3,Tyrell
Carla,Müller,female,2,Lannister
Michael,Seidel,male,3,Tyrell
Helena,Kühn,female,2,Lannister
Thomas,Franke,male,1,Lannister
Valentina,Pfeiffer,female,2,Greyjoy
Nick,Martell,male,10,Martell
Melissa,Voigt,female,1,Martell
Jasmin,Greyjoy,female,5,Greyjoy
Nele,Sommer,female,3,Lannister
Elina,König,female,2,Greyjoy
Jakob,Frey,male,6,Frey
Mara,Tyrell,female,9,Tyrell
Malte,Roth,male,2,Frey
Niklas,Heinrich,male,2,Frey
Kilian,Thoma,male,3,Lannister
Yvonne,Ullrich,female,1,Lannister
Zoe,Pohl,female,1,Tyrell
Jule,Frey,female,9,Frey
Pauline,Ziegler,female,2,Martell
Sophie,Martell,female,5,Martell
Aylin,Greyjoy,female,10,Greyjoy
Theo,Engel,male,3,Frey
Maxim,Hahn,male,1,Stark
Marlon,Schulze,male,2,Arryn
Zoe,Engel,female,3,Stark
Luna,Baumann,female,2,Greyjoy
Luca,Berger,male,2,Tyrell
Joshua,Baratheon,male,10,Baratheon
Julie,Becker,female,1,Tyrell
Lara,Winter,female,1,Stark
Merle,Schmitt,female,2,Baratheon
Jayden,Groß,male,1,Stark
Milena,Targaryen,female,8,Targaryen
Johanna,Schmitt,female,2,Tyrell
Ole,Baratheon,male,4,Baratheon
Luis,Vogel,male,1,Targaryen
Bennet,Schmitz,male,3,Baratheon
Helene,Jäger,female,3,Targaryen
Ulrich,Thiele,male,3,Greyjoy
Johann,Arnold,male,2,Bolton
Bianca,Lorenz,female,3,Tyrell
Ben,Krüger,male,2,Baratheon
Phil,Schmitz,male,2,Stark
Luca,Frey,male,6,Frey
Stella,Wagner,female,3,Tyrell
Bruno,Greyjoy,male,10,Greyjoy
Lennard,Sommer,male,3,Bolton
Isabella,Kuhn,female,3,Baratheon
Moritz,Bauer,male,3,Targaryen
Thomas,Pohl,male,2,Tyrell
Felix,Voigt,male,1,Lannister
Maria,Lannister,female,10,Lannister
Moritz,Seidel,male,2,Baratheon
Hannah,Martell,female,5,Martell
Charlotte,Martell,female,10,Martell
Emma,Conrad,female,2,Baratheon
Vanessa,Dietrich,female,2,Stark
Philipp,Tyrell,male,9,Tyrell
Yasha,Peters,male,1,Greyjoy
Colin,Krüger,male,1,Stark
Sebastian,Teichmann,male,2,Targaryen
Laura,Thoma,female,1,Tyrell
Katharina,Pfeiffer,female,2,Martell
Milan,Hoffmann,male,3,Tyrell
Aaron,Teichmann,male,1,Tyrell
Charlotte,Martell,female,4,Martell
Pauline,Huber,female,1,Frey
Yvonne,Lannister,female,7,Lannister
Kilian,Horn,male,1,Tyrell
Xenia,Krämer,female,1,Frey
Malte,Döring,male,2,Lannister
Clara,Orlowski,female,2,Martell
Leon,Baratheon,male,7,Baratheon
Sina,Schmidt,female,3,Martell
Mika,Simon,male,3,Baratheon
Theresa,Thoma,female,1,Lannister
Franziska,Greyjoy,female,9,Greyjoy
Benjamin,Köhler,male,1,Frey
Anna,Frey,female,5,Frey
Xaver,Krause,male,2,Martell
Robin,Schmidt,male,2,Lannister
Emil,Scholz,male,1,Lannister
Victoria,Lannister,female,9,Lannister
Hannah,Schulze,female,2,Frey
Phil,Martell,male,5,Targaryen
Luna,Tyrell,female,9,Tyrell
Timo,Weber,male,3,Tyrell
Martha,Hartmann,female,2,Stark
Malte,Schneider,male,3,Stark
Selina,Kuhn,female,3,Arryn
Lisa,Baratheon,female,10,Baratheon
Franziska,Kuhn,female,1,Baratheon
Emily,Lannister,female,9,Lannister
Lian,Kuhn,male,2,Lannister
Chiara,Ziegler,female,3,Baratheon
Jan,Schreiber,male,1,Tyrell
Josephine,Frank,female,2,Baratheon
Nele,Tyrell,female,8,Tyrell
Samira,Döring,female,3,Tyrell
Tobias,Klein,male,3,Greyjoy
Maila,Baumann,female,1,Baratheon
Robin,Keller,male,1,Targaryen
Rafael,Schubert,male,2,Frey
Elisabeth,Roth,female,1,Lannister
Laura,Groß,female,1,Greyjoy
Lea,Werner,female,2,Tyrell
Mattis,Nebert,male,1,Lannister
Finn,Ebert,male,3,Tyrell
Linda,Frey,female,9,Frey
Bastian,Frey,male,4,Frey
Sofia,Lannister,female,10,Lannister
Alexander,Franke,male,1,Tyrell
John,Bergmann,male,2,Lannister
Lucy,Neumann,female,1,Lannister
Wolfgang,Wagner,male,2,Greyjoy
Mina,Baratheon,female,8,Baratheon
Emily,Schumacher,female,2,Lannister
Jana,Schröder,female,2,Frey
Damian,Lehmann,male,1,Martell
Johannes,Friedrichs,male,1,Baratheon
Michael,Koch,male,2,Bolton
Luna,Keller,female,3,Lannister
Liam,Möller,male,3,Baratheon
Maja,Jung,female,2,Stark
Emil,Lannister,male,10,Martell
Luise,Wagner,female,1,Stark
Lena,Schreiber,female,3,Tyrell
Carla,Krause,female,1,Tyrell
Melissa,Winter,female,2,Martell
Theresa,Dietrich,female,3,Tyrell
Rafael,Stark,male,4,Stark
Eva,Ingerfurth,female,2,Martell
Florian,Maier,male,1,Martell
Nico,Lorenz,male,3,Bolton
Jolina,Ullrich,female,1,Martell
Julie,Zimmermann,female,2,Martell
Leni,Arryn,female,6,Martell
Gabriel,Martell,male,6,Martell
Henry,Weber,male,2,Tyrell
Aylin,König,female,1,Greyjoy
Helena,Martell,female,4,Martell
Mia,Wagner,female,2,Lannister
Malte,Schmitz,male,2,Baratheon
Leni,Thoma,female,1,Lannister
Zoe,Baumann,female,3,Stark
Yvonne,Günther,female,3,Stark
Theo,Lannister,male,4,Lannister
Marlon,Christ,male,3,Stark
Bruno,Döring,male,1,Baratheon
Elena,Schultz,female,1,Lannister
Sam,Sauer,male,3,Lannister
Franziska,Frey,female,7,Frey
Ulrich,Bolton,male,7,Bolton
Benedikt,Frank,male,1,Baratheon
Helena,Schmitz,female,3,Tyrell
Jolina,Bauer,female,3,Baratheon
Lukas,Baumann,male,3,Stark
Helena,Tyrell,female,10,Tyrell
Carla,Lannister,female,8,Lannister
Eva,Schultz,female,3,Stark
Bruno,Lehmann,male,1,Baratheon
Sarah,Walter,female,1,Stark
Jonathan,Tyrell,male,10,Tyrell
Sophie,Frey,female,8,Frey
Helena,Schreiber,female,1,Greyjoy
Mina,Lang,female,3,Martell
Carlotta,Frey,female,9,Frey
Selina,Tyrell,female,6,Tyrell
Leni,Stark,female,7,Stark
Milan,Friedrichs,male,3,Lannister
Amelie,Frey,female,8,Frey
Wenke,Horn,female,3,Frey
Maja,Pfeiffer,female,3,Greyjoy
Isabell,Orlowski,female,3,Martell
Samuel,Hahn,male,1,Martell
Julie,Hoffmann,female,1,Baratheon
Paulina,Lannister,female,6,Lannister
Julius,Tyrell,male,6,Tyrell
Nina,Baratheon,female,5,Baratheon
Maria,Tyrell,female,7,Tyrell
Oskar,Busch,male,2,Frey
Theresa,Frey,female,4,Frey
Lina,Baratheon,female,8,Targaryen
Mina,Lehmann,female,1,Stark
Emelie,Lannister,female,8,Lannister
Aylin,Voigt,female,2,Martell
Wolfgang,Christ,male,3,Lannister
Romy,Martell,female,7,Martell
Annabell,Frank,female,3,Stark
Victoria,Krause,female,1,Martell
Zoe,Krämer,female,2,Bolton
Vanessa,Martell,female,9,Martell
Fiona,Pohl,female,1,Frey
Martha,Weiß,female,2,Targaryen
Leonard,Fischer,male,3,Tyrell
Oskar,Lannister,male,7,Lannister
Leonard,Franke,male,3,Lannister
Luna,Winter,female,2,Stark
Lilly,Tyrell,female,10,Tyrell
Jan,Kraus,male,3,Lannister
Julie,Targaryen,female,8,Targaryen
Ben,Winter,male,1,Tyrell
Lukas,Kühn,male,1,Tyrell
Maxim,Werner,male,3,Frey
Isabella,Ziegler,female,1,Targaryen
Lisa,Herrmann,female,1,Martell
Julius,Frank,male,1,Martell
Linus,Thoma,male,1,Frey
Miriam,Vogt,female,2,Tyrell
Marie,Meyer,female,3,Baratheon
Ingo,Simon,male,1,Martell
Yasha,Schmitz,male,1,Frey
Elias,Groß,male,3,Martell
Toni,Maier,male,3,Greyjoy
Theo,Rams,male,3,Greyjoy
Zoe,König,female,3,Greyjoy
Sofia,Bergmann,female,3,Targaryen
Leila,Vogt,female,2,Baratheon
Xenia,Martell,female,8,Martell
Jan,Kühn,male,1,Martell
Vincent,Lannister,male,10,Lannister
Simon,Tyrell,male,7,Stark
Bianca,Stark,female,10,Stark
Liam,Horn,male,2,Arryn
John,Busch,male,2,Lannister
Elina,Friedrichs,female,3,Baratheon
Amelie,Koch,female,2,Targaryen
Max,Schumacher,male,1,Tyrell
Jule,Ullrich,female,2,Stark
Nick,Klein,male,2,Frey
Luna,Albrecht,female,1,Greyjoy
Fiona,Bolton,female,7,Frey
Oliver,Lange,male,2,Tyrell
Rafael,Frey,male,4,Frey
Elisa,Franke,female,1,Bolton
Katharina,Krüger,female,2,Martell
Zoey,Bergmann,female,2,Baratheon
Maximilian,Martin,male,1,Martell
Amelie,Baumann,female,1,Stark
Mats,Becker,male,3,Lannister
Melissa,Frey,female,8,Frey
Anna,Neumann,female,3,Lannister
Mila,Dietrich,female,1,Bolton
Daniel,Herrmann,male,1,Baratheon
Johann,Beck,male,3,Stark
Christian,Lannister,male,9,Lannister
Henry,Schuster,male,2,Tyrell
Chiara,Krause,female,1,Tyrell
Karl,Martell,male,4,Martell
Luca,Martell,male,7,Martell
Fabienne,Stein,female,3,Tyrell
Samuel,Schmitz,male,3,Lannister
Dieter,Sommer,male,2,Baratheon
Sophie,Teichmann,female,3,Tyrell
Pia,Meyer,female,1,Baratheon
Chiara,Lannister,female,7,Lannister
David,Hoffmann,male,1,Lannister
Leila,Weiß,female,1,Bolton
Amelie,Becker,female,1,Stark
Nele,Martell,female,8,Martell
Robert,Tyrell,male,10,Lannister
Luisa,Ingerfurth,female,1,Lannister
Greta,Sommer,female,1,Greyjoy
Artur,Stark,male,7,Stark
Maila,Müller,female,2,Lannister
Fabienne,Ingerfurth,female,3,Bolton
Miriam,Köhler,female,3,Tyrell
Linda,Ebert,female,1,Tyrell
Jayden,Zimmermann,male,3,Frey
Linda,Keller,female,2,Baratheon
Florian,Pfeiffer,male,1,Frey
Jannik,Baratheon,male,10,Baratheon
Sam,Haas,male,1,Baratheon
Annika,Tyrell,female,9,Tyrell
Katharina,Schultz,female,3,Bolton
Julian,Winkler,male,2,Lannister
Dominic,Kaiser,male,1,Baratheon
Leni,Tyrell,female,4,Arryn
Pauline,Lannister,female,10,Lannister
Ida,Stark,female,5,Stark
Nick,Lannister,male,4,Lannister
Oliver,Ebert,male,2,Targaryen
Sina,Schmitz,female,2,Lannister
Ronja,Schwarz,female,3,Martell
Selina,Stark,female,10,Stark
Jolina,Lange,female,1,Tyrell
Miriam,Schulze,female,2,Baratheon
Jannis,Huber,male,1,Stark
Joshua,Roth,male,3,Martell
Elisabeth,Berger,female,1,Lannister
Benjamin,Köhler,male,1,Frey
Samuel,Arnold,male,2,Tyrell
Carlotta,Tyrell,female,10,Tyrell
Joshua,Tyrell,male,10,Tyrell
Jona,Albrecht,male,2,Stark
Levin,Werner,male,1,Frey
Leon,Tyrell,male,6,Tyrell
Thomas,Maier,male,1,Greyjoy
Jonas,Stark,male,6,Stark
Wolfgang,Stark,male,10,Stark
Julie,Böhm,female,3,Greyjoy
Jule,Frey,female,10,Frey
Jule,Stein,female,3,Lannister
Wolfgang,Horn,male,2,Frey
Jakob,Winter,male,2,Tyrell
Julia,Kraus,female,3,Martell
Sarah,Lannister,female,10,Lannister
Maria,Lannister,female,6,Lannister
Xaver,Ebert,male,1,Baratheon
Franziska,Friedrichs,female,3,Martell
Phil,Kuhn,male,3,Frey
Valentin,Tyrell,male,9,Tyrell
Jona,Pohl,male,2,Lannister
Till,Döring,male,3,Lannister
Leni,Busch,female,1,Bolton
Julian,Ilsner,male,3,Martell
Marlene,Kaiser,female,1,Stark
Aaron,Schmidt,male,3,Greyjoy
Yvonne,Albrecht,female,2,Bolton
Noel,Baratheon,male,7,Baratheon
Xenia,Böhm,female,1,Tyrell
Gunter,Sommer,male,2,Martell
Carlotta,Christ,female,1,Lannister
Johann,Peters,male,1,Frey
Fiona,Heinrich,female,3,Tyrell
Colin,Schultz,male,3,Tyrell
Lucy,Fischer,female,2,Martell
Yasha,Braun,male,3,Baratheon
Carla,Thoma,female,3,Stark
Elisabeth,Horn,female,3,Baratheon
Adrian,Stark,male,6,Stark
Benedikt,Ingerfurth,male,1,Arryn
Max,Ludwig,male,3,Lannister
Till,Schulze,male,2,Martell
Julia,Martin,female,3,Targaryen
Zoey,Simon,female,2,Stark
Justus,Greyjoy,male,10,Greyjoy
Stella,Ebert,female,3,Frey
Milena,Krause,female,2,Baratheon
Maria,Richter,female,1,Greyjoy
Chiara,Horn,female,1,Lannister
Chiara,Conrad,female,3,Stark
Maximilian,Sauer,male,1,Martell
Martin,Bauer,male,3,Tyrell
Martin,Braun,male,1,Lannister
Jan,Kraus,male,3,Stark
Levi,Stein,male,1,Greyjoy
Leni,Ludwig,female,2,Martell
Florian,Lannister,male,7,Lannister
Fabienne,Fuchs,female,3,Martell
Elisabeth,Becker,female,3,Frey
Luna,Martell,female,8,Stark
Johanna,Christ,female,1,Martell
Ann-Julie,Lehmann,female,3,Tyrell
Yvonne,Simon,female,3,Lannister
Amelie,Baumann,female,2,Tyrell
Maila,Weber,female,2,Tyrell
Isabell,Schäfer,female,2,Baratheon
Christian,Schäfer,male,2,Martell
Niklas,Winkler,male,2,Tyrell
David,Tyrell,male,10,Tyrell
Marlon,Schulze,male,1,Frey
Linda,Tyrell,female,10,Tyrell
Oskar,Wagner,male,3,Tyrell
Leni,Teichmann,female,2,Lannister
Romy,Thoma,female,2,Lannister
Colin,Ullrich,male,2,Martell
Jana,Schreiber,female,3,Arryn
Paulina,Hoffmann,female,2,Stark
Victoria,Thoma,female,2,Arryn
Leila,Martell,female,9,Martell
Mina,Busch,female,1,Lannister
Jonas,Otto,male,3,Martell
Jule,Otto,female,1,Tyrell
Johannes,Franke,male,1,Stark
Leon,Tyrell,male,8,Tyrell
Zoey,Ziegler,female,1,Frey
Chiara,Bauer,female,1,Baratheon
Lena,Busch,female,2,Lannister
Sarah,Conrad,female,2,Tyrell
Jannik,Rams,male,3,Baratheon
Paulina,Möller,female,3,Baratheon
Maila,Lannister,female,9,Lannister
Ole,Müller,male,3,Stark
Paula,Lannister,female,10,Lannister
Clara,Weiß,female,1,Targaryen
Leonard,Kühn,male,2,Tyrell
Lukas,Schröder,male,3,Martell
Katharina,Orlowski,female,2,Tyrell
Clara,Keller,female,3,Bolton
Leo,Teichmann,male,3,Targaryen
Lilly,Neumann,female,2,Lannister
David,Schwarz,male,3,Tyrell
Michael,Kraus,male,1,Frey
Lotta,Seidel,female,1,Stark
Christian,Ullrich,male,1,Stark
Paula,Stark,female,5,Stark
Emelie,Huber,female,3,Martell
Nina,Winkler,female,3,Frey
Levin,Schröder,male,2,Frey
Stella,Meyer,female,3,Tyrell
Malte,Lannister,male,8,Lannister
David,Krüger,male,1,Lannister
Katharina,Stark,female,5,Stark
Lilly,Pfeiffer,female,2,Baratheon
Luna,Krüger,female,1,Greyjoy
Max,Kühn,male,2,Frey
Oliver,Hoffmann,male,1,Martell
Johann,Brandt,male,2,Lannister
Clara,Lannister,female,9,Lannister
Laura,Tyrell,female,5,Tyrell
Ann-Julie,Hahn,female,1,Lannister
Malte,Lannister,male,9,Lannister
David,Baumann,male,3,Lannister
Romy,Kühn,female,1,Bolton
Benjamin,Schuster,male,2,Frey
Erik,Stark,male,8,Stark
Elisa,Martell,female,5,Martell
Johanna,Sauer,female,2,Baratheon
Jannik,Fuchs,male,2,Tyrell
Jason,Winter,male,3,Stark
Paul,Schumacher,male,2,Lannister
Elena,Voigt,female,2,Tyrell
Lucy,Hartmann,female,2,Greyjoy
Sina,Schäfer,female,3,Bolton
Sophie,Albrecht,female,2,Lannister
Tim,Böhm,male,1,Tyrell
Max,Schultz,male,1,Lannister
Victoria,Stark,female,7,Stark
Karl,Schumacher,male,2,Martell
John,Heinrich,male,3,Targaryen
Carla,Walter,female,1,Greyjoy
Antonia,Meyer,female,3,Baratheon
Lukas,Krämer,male,1,Lannister
Fiona,Lehmann,female,2,Lannister
Timo,Martell,male,10,Martell
Maximilian,Albrecht,male,3,Martell
Lennard,Berger,male,1,Baratheon
Frieda,Teichmann,female,3,Martell
Finn,Lannister,male,10,Lannister
Levin,Ilsner,male,2,Lannister
Niklas,Vogel,male,1,Baratheon
Ann-Julie,Ludwig,female,2,Frey
Lena,Tyrell,female,9,Tyrell
Romy,Arnold,female,1,Lannister
Doreen,Köhler,female,2,Stark
Artur,Ilsner,male,2,Lannister
Lukas,Schultz,male,3,Baratheon
Victoria,Pfeiffer,female,2,Martell
Emily,Lannister,female,10,Lannister
Karl,Schmitz,male,2,Lannister
Bianca,Werner,female,1,Lannister
Ulrike,Heinrich,female,3,Baratheon
Marlon,Hahn,male,2,Martell
Frieda,Döring,female,3,Martell
Leila,Albrecht,female,1,Frey
Sophie,Orlowski,female,1,Stark
Ulrich,Jung,male,2,Greyjoy
Celina,Thiele,female,2,Baratheon
Romy,Targaryen,female,8,Targaryen
Maria,Maier,female,1,Greyjoy
Clara,Frey,female,6,Frey
Toni,Bauer,male,2,Martell
Melina,Brandt,female,2,Martell
Martin,Pohl,male,1,Frey
Nele,Sommer,female,3,Lannister
Emma,Lannister,female,8,Lannister
Lara,Möller,female,1,Targaryen
Thomas,Frey,male,9,Frey
Martha,Peters,female,3,Arryn
Timo,Bolton,male,8,Arryn
Mathilda,Schultz,female,1,Greyjoy
Lara,Meyer,female,2,Stark
Mika,Köhler,male,2,Baratheon
Sina,Martell,female,7,Martell
Jayden,Lannister,male,7,Lannister
Jolina,Günther,female,3,Martell
Niklas,Ingerfurth,male,1,Baratheon
Benjamin,Müller,male,2,Lannister
Wolfgang,Böhm,male,3,Lannister
Moritz,Stark,male,7,Stark
Luise,Schreiber,female,1,Martell
Martin,Schmidt,male,3,Frey
Elisa,Busch,female,2,Frey
Jan,Becker,male,1,Frey
Elena,Frank,female,1,Targaryen
Elena,Haas,female,2,Bolton
Jona,Haas,male,1,Martell
Philipp,Böhm,male,2,Lannister
Ulrich,Frey,male,4,Frey
Ann-Julie,Kraus,female,1,Greyjoy
Isabella,Greyjoy,female,9,Greyjoy
Lukas,Stein,male,3,Lannister
Vincent,Franke,male,3,Lannister
Lenny,Schäfer,male,3,Stark
Merle,Kaiser,female,1,Bolton
Lucy,Lannister,female,8,Lannister
Fiona,Targaryen,female,9,Targaryen
Florian,Lannister,male,9,Lannister
Johann,Herrmann,male,2,Greyjoy
Bruno,Ebert,male,3,Stark
Max,Köhler,male,3,Stark
Sam,Pfeiffer,male,3,Tyrell
Selina,Winter,female,1,Tyrell
Katharina,Peters,female,3,Greyjoy
Sam,Baratheon,male,5,Baratheon
Bruno,Weber,male,1,Stark
Lena,Groß,female,2,Tyrell
Erik,Schultz,male,2,Lannister
Ulrich,Franke,male,3,Lannister
Kilian,Schmitt,male,1,Martell
Thomas,Groß,male,2,Stark
Ben,Tyrell,male,10,Frey
Jamie,Ingerfurth,male,3,Frey
Malte,Lang,male,1,Martell
Robert,Stein,male,2,Lannister
Lilly,Pfeiffer,female,3,Lannister
Till,Christ,male,1,Tyrell
John,Kaiser,male,3,Lannister
Gabriel,Schmitt,male,3,Martell
Maxim,Schuster,male,3,Baratheon
Benjamin,Graf,male,2,Greyjoy
Paula,Koch,female,3,Tyrell
Ann-Julie,Martell,female,8,Martell
Karl,Schulze,male,2,Martell
Helene,Winter,female,2,Frey
Victoria,Beck,female,1,Targaryen
Valentin,Seidel,male,1,Lannister
Mathilda,Seidel,female,1,Frey
Theresa,Bolton,female,4,Bolton
Jannik,Köhler,male,2,Tyrell
Emily,Köhler,female,2,Stark
Maxim,Dietrich,male,3,Martell
Theresa,Martell,female,8,Martell
Elena,Werner,female,2,Frey
Lara,Frank,female,3,Greyjoy
Bruno,Nebert,male,1,Tyrell
Timo,Herrmann,male,3,Frey
Vanessa,Schäfer,female,2,Frey
Luna,Günther,female,2,Baratheon
Maila,Meyer,female,1,Greyjoy
Gabriel,Stark,male,9,Stark
Clara,Vogt,female,1,Lannister
Ronja,Wagner,female,1,Stark
Lian,Möller,male,2,Greyjoy
Yasha,Keller,male,1,Martell
Leni,Stark,female,7,Stark
Noel,Hartmann,male,3,Baratheon
Leila,Schneider,female,2,Tyrell
Rafael,Ingerfurth,male,3,Lannister
Ulrike,Baratheon,female,7,Baratheon
Elisa,Huber,female,1,Frey
Noah,Becker,male,1,Martell
Timo,Fischer,male,2,Baratheon
Olivia,Albrecht,female,2,Stark
Katharina,Scholz,female,3,Baratheon
Benjamin,Richter,male,1,Frey
Tim,Schultz,male,1,Martell
Ingo,Sauer,male,1,Martell
Lilly,Huber,female,1,Martell
Lilly,Koch,female,3,Martell
Emilia,Thiele,female,3,Greyjoy
Jannik,Lehmann,male,1,Baratheon
Paula,Rams,female,2,Lannister
Lenny,Ebert,male,3,Greyjoy
Erik,Richter,male,3,Bolton
Josephine,Jung,female,3,Bolton
Benedikt,Beck,male,1,Tyrell
Emil,Köhler,male,3,Martell
Maximilian,Tyrell,male,10,Tyrell
Carla,Wolf,female,1,Stark
Ulrike,Groß,female,1,Stark
Carlotta,Ludwig,female,2,Martell
Elisabeth,Martell,female,5,Martell
Mats,Wagner,male,2,Tyrell
Milena,Targaryen,female,9,Targaryen
Fabian,Bergmann,male,2,Lannister
Dominic,Bolton,male,4,Bolton
Gabriel,Lannister,male,10,Lannister
Laura,Sauer,female,2,Lannister
Lotta,Baratheon,female,8,Baratheon
Jannik,Möller,male,3,Stark
Aylin,Heinrich,female,1,Martell
Aylin,Kuhn,female,2,Targaryen
Colin,Bolton,male,5,Bolton
Daniel,Wolf,male,3,Stark
Luise,Keller,female,3,Bolton
Ann-Julie,Albrecht,female,1,Frey
Jasmin,Bauer,female,1,Tyrell
Wolfgang,Lannister,male,10,Lannister
Lukas,Ludwig,male,3,Martell
Robin,Roth,male,3,Tyrell
Yvonne,Thoma,female,1,Stark
Robert,Rams,male,2,Stark
Clara,Ziegler,female,3,Targaryen
Konstantin,Müller,male,2,Martell
David,Stark,male,7,Stark
Toni,Brandt,male,1,Greyjoy
Jakob,Schulte,male,3,Tyrell
Yasha,Groß,male,3,Greyjoy
Katharina,Kühn,female,1,Stark
Mattis,Lorenz,male,1,Stark
Elena,Greyjoy,female,5,Greyjoy
Florian,Fischer,male,3,Frey
Sebastian,Dietrich,male,3,Baratheon
Laura,Winter,female,2,Baratheon
Dominic,Tyrell,male,7,Tyrell
Bruno,Heinrich,male,2,Targaryen
Hannah,Tyrell,female,8,Tyrell
Luna,Lannister,female,9,Lannister
Leila,Werner,female,2,Tyrell
Marlon,Fischer,male,2,Martell
Julian,Lannister,male,5,Lannister
Greta,Lange,female,1,Frey
Amelie,Roth,female,1,Greyjoy
Mina,Greyjoy,female,6,Greyjoy
Karl,Conrad,male,2,Frey
Ronja,Möller,female,3,Tyrell
Mats,Tyrell,male,5,Tyrell
Levin,Groß,male,1,Stark
Clara,Haas,female,1,Stark
Nico,Christ,male,3,Lannister
Xaver,Frey,male,5,Frey
Lennox,Stein,male,3,Lannister
Liam,Maier,male,3,Frey
Oliver,Greyjoy,male,6,Greyjoy
Zoe,Rams,female,2,Greyjoy
Aaron,Albrecht,male,2,Martell
Hannes,Schneider,male,3,Lannister
Victoria,Müller,female,2,Tyrell
Robin,Beck,male,2,Lannister
Magdalena,Huber,female,3,Arryn
Romy,Vogel,female,2,Martell
Ronja,Greyjoy,female,9,Greyjoy
Linus,Schumacher,male,3,Tyrell
Marie,Weber,female,2,Frey
Marlon,Vogt,male,2,Tyrell
Bruno,Haas,male,3,Lannister
Malte,Krause,male,3,Baratheon
Aylin,Schubert,female,3,Stark
Erik,Simon,male,3,Frey
Marlene,Simon,female,3,Lannister
Lea,Ullrich,female,2,Greyjoy
Johannes,Lannister,male,10,Lannister
Maxim,Vogel,male,1,Lannister
Jason,Albrecht,male,3,Arryn
Lea,Döring,female,2,Tyrell
Annika,Ziegler,female,1,Tyrell
Noel,Frey,male,10,Frey
Emilia,Günther,female,3,Stark
Luisa,Stark,female,9,Stark
Charlotte,Huber,female,3,Bolton
Niklas,Pfeiffer,male,1,Tyrell
Mila,Tyrell,female,10,Tyrell
Colin,Tyrell,male,10,Tyrell
Hannah,Möller,female,1,Targaryen
Stella,Scholz,female,1,Tyrell
Mia,Martell,female,7,Martell
Chiara,Baratheon,female,8,Baratheon
Timo,Greyjoy,male,6,Greyjoy
Max,Schubert,male,2,Stark
